,Model,barred spiral galaxies - f1-score,barred spiral galaxies - precision,barred spiral galaxies - recall,barred spiral galaxies - support,cigar shaped smooth galaxies - f1-score,cigar shaped smooth galaxies - precision,cigar shaped smooth galaxies - recall,cigar shaped smooth galaxies - support,disturbed galaxies - f1-score,disturbed galaxies - precision,disturbed galaxies - recall,disturbed galaxies - support,edge-on galaxies with bulge - f1-score,edge-on galaxies with bulge - precision,edge-on galaxies with bulge - recall,edge-on galaxies with bulge - support,edge-on galaxies without bulge - f1-score,edge-on galaxies without bulge - precision,edge-on galaxies without bulge - recall,edge-on galaxies without bulge - support,in-between round smooth galaxies - f1-score,in-between round smooth galaxies - precision,in-between round smooth galaxies - recall,in-between round smooth galaxies - support,merging galaxies - f1-score,merging galaxies - precision,merging galaxies - recall,merging galaxies - support,round smooth galaxies - f1-score,round smooth galaxies - precision,round smooth galaxies - recall,round smooth galaxies - support,unbarred loose spiral galaxies - f1-score,unbarred loose spiral galaxies - precision,unbarred loose spiral galaxies - recall,unbarred loose spiral galaxies - support,unbarred tight spiral galaxies - f1-score,unbarred tight spiral galaxies - precision,unbarred tight spiral galaxies - recall,unbarred tight spiral galaxies - support,macro avg - f1-score,macro avg - precision,macro avg - recall,macro avg - support,weighted avg - f1-score,weighted avg - precision,weighted avg - recall,weighted avg - support,Accuracy
10,WRN16d1d1d1,0.8093750000000001,0.9055944055944056,0.731638418079096,354,0.5964912280701754,0.9622641509433962,0.4322033898305085,354,0.32306255835667597,0.2412831241283124,0.4887005649717514,354,0.8649386084583902,0.8364116094986808,0.8954802259887006,354,0.8507462686567163,0.9018987341772152,0.8050847457627118,354,0.5775401069518716,0.782608695652174,0.4576271186440678,354,0.7520259319286872,0.8821292775665399,0.655367231638418,354,0.6583184257602862,0.8975609756097561,0.519774011299435,354,0.4812286689419795,0.34474327628361856,0.7966101694915254,354,0.5624999999999999,0.8052631578947368,0.4322033898305085,354,0.6476226797124782,0.7559757407348836,0.6214689265536724,3540,0.6476226797124782,0.7559757407348835,0.6214689265536724,3540,0.6214689265536724
11,WRN16d8d4d1,0.8411458333333334,0.7801932367149759,0.9124293785310734,354,0.6425855513307984,0.9825581395348837,0.4774011299435028,354,0.3179074446680081,0.5524475524475524,0.2231638418079096,354,0.9114658925979682,0.9373134328358209,0.8870056497175142,354,0.8746268656716418,0.9272151898734177,0.827683615819209,354,0.8135168961201501,0.7303370786516854,0.9180790960451978,354,0.8362282878411911,0.745575221238938,0.9519774011299436,354,0.8846715328467153,0.9154078549848943,0.8559322033898306,354,0.623030303030303,0.5456475583864119,0.7259887005649718,354,0.7460122699386504,0.6594360086767896,0.8587570621468926,354,0.7491190877378762,0.777613127334537,0.7638418079096045,3540,0.749119087737876,0.777613127334537,0.7638418079096045,3540,0.7638418079096045
12,WRN16d8d4d4,0.8862973760932944,0.9156626506024096,0.8587570621468926,354,0.9024745269286754,0.9309309309309309,0.8757062146892656,354,0.4673267326732673,0.3597560975609756,0.6666666666666666,354,0.8539682539682539,0.9746376811594203,0.7598870056497176,354,0.912621359223301,0.896457765667575,0.9293785310734464,354,0.8163265306122449,0.9187279151943463,0.7344632768361582,354,0.9040697674418604,0.9311377245508982,0.8785310734463276,354,0.7188612099644127,0.9711538461538461,0.5706214689265536,354,0.6759956942949408,0.5460869565217391,0.8870056497175142,354,0.6415094339622641,0.9659090909090909,0.480225988700565,354,0.7779450885162515,0.8410460659251232,0.7641242937853108,3540,0.7779450885162514,0.8410460659251233,0.7641242937853108,3540,0.7641242937853108
13,WRN28_10_c8c4c1,0.8664850136239783,0.8368421052631579,0.8983050847457628,354,0.8706240487062405,0.9438943894389439,0.807909604519774,354,0.47145488029465926,0.6772486772486772,0.3615819209039548,354,0.8969359331476322,0.8846153846153846,0.9096045197740112,354,0.888888888888889,0.8851540616246498,0.8926553672316384,354,0.85,0.7623318385650224,0.96045197740113,354,0.8683853459972863,0.835509138381201,0.903954802259887,354,0.8867924528301886,0.8479381443298969,0.9293785310734464,354,0.6883116883116883,0.6370192307692307,0.748587570621469,354,0.7814371257485029,0.8312101910828026,0.7372881355932204,354,0.8069315377549067,0.8141763161318968,0.8149717514124294,3540,0.8069315377549066,0.8141763161318967,0.8149717514124294,3540,0.8149717514124294
14,WRN28_10_d1d1d1,0.8421052631578947,0.8481375358166189,0.8361581920903954,354,0.8679817905918058,0.9377049180327869,0.807909604519774,354,0.3820662768031189,0.6163522012578616,0.2768361581920904,354,0.9088235294117647,0.9478527607361963,0.8728813559322034,354,0.8758716875871687,0.8650137741046832,0.8870056497175142,354,0.8552803129074316,0.7941888619854721,0.9265536723163842,354,0.8377997179125528,0.8366197183098592,0.8389830508474576,354,0.8984700973574409,0.8849315068493151,0.9124293785310734,354,0.5974576271186441,0.47796610169491527,0.7966101694915254,354,0.7354260089686099,0.780952380952381,0.6949152542372882,354,0.7801282311816432,0.7989719759740088,0.7850282485875706,3540,0.7801282311816432,0.7989719759740089,0.7850282485875706,3540,0.7850282485875706
15,WRN28_10_d8d4d1,0.9167842031029619,0.9154929577464789,0.9180790960451978,354,0.8789237668161435,0.9333333333333333,0.8305084745762712,354,0.5144356955380577,0.4803921568627451,0.5536723163841808,354,0.924198250728863,0.9548192771084337,0.8954802259887006,354,0.9335219236209334,0.9348441926345609,0.9322033898305084,354,0.8571428571428572,0.8855421686746988,0.8305084745762712,354,0.9040697674418604,0.9311377245508982,0.8785310734463276,354,0.8755364806866952,0.8869565217391304,0.864406779661017,354,0.6869158878504673,0.5856573705179283,0.8305084745762712,354,0.7475728155339806,0.875,0.652542372881356,354,0.8239101648462819,0.8383175703168207,0.8186440677966103,3540,0.8239101648462821,0.8383175703168207,0.8186440677966101,3540,0.8186440677966101
16,WRN28_7_d8d4d1,0.8910344827586206,0.8706199460916442,0.9124293785310734,354,0.8742331288343558,0.9563758389261745,0.8050847457627118,354,0.5550786838340486,0.5623188405797102,0.5480225988700564,354,0.9232914923291492,0.9118457300275482,0.9350282485875706,354,0.8959778085991678,0.8801089918256131,0.9124293785310734,354,0.8835341365461846,0.8396946564885496,0.9322033898305084,354,0.9108910891089109,0.9121813031161473,0.9096045197740112,354,0.8711656441717791,0.9530201342281879,0.8022598870056498,354,0.7338709677419355,0.7,0.7711864406779662,354,0.8296089385474861,0.8204419889502762,0.8389830508474576,354,0.8368686372471638,0.8406607430233851,0.836723163841808,3540,0.8368686372471638,0.8406607430233852,0.8367231638418079,3540,0.8367231638418079
17,WRN50_2,0.7912408759124088,0.8187311178247734,0.7655367231638418,354,0.701067615658363,0.9471153846153846,0.556497175141243,354,0.4198473282442748,0.3819444444444444,0.4661016949152542,354,0.8390646492434662,0.8176943699731903,0.8615819209039548,354,0.8609467455621301,0.9037267080745341,0.8220338983050848,354,0.8068669527896997,0.8173913043478261,0.7966101694915254,354,0.7988587731811697,0.8069164265129684,0.7909604519774012,354,0.8640646029609691,0.8251928020565553,0.9067796610169492,354,0.5656050955414013,0.5150812064965197,0.6271186440677966,354,0.7011173184357542,0.6933701657458563,0.7090395480225988,354,0.7348679957529638,0.7527163930092053,0.730225988700565,3540,0.7348679957529636,0.7527163930092052,0.730225988700565,3540,0.730225988700565
18,c1resnet18,0.7713498622589533,0.7526881720430108,0.7909604519774012,354,0.7436332767402377,0.9319148936170213,0.6186440677966102,354,0.2977867203219316,0.5174825174825175,0.20903954802259886,354,0.8548387096774194,0.8153846153846154,0.8983050847457628,354,0.876056338028169,0.8735955056179775,0.8785310734463276,354,0.8093994778067886,0.7524271844660194,0.8757062146892656,354,0.7853260869565217,0.756544502617801,0.8163841807909604,354,0.8539325842696629,0.8491620111731844,0.8587570621468926,354,0.5411203814064361,0.46804123711340206,0.6412429378531074,354,0.683311432325887,0.6388206388206388,0.7344632768361582,354,0.7216754869792007,0.7356061278336188,0.7322033898305086,3540,0.7216754869792007,0.7356061278336189,0.7322033898305085,3540,0.7322033898305085
19,c2resnet50,0.8176943699731902,0.7780612244897959,0.8615819209039548,354,0.7928221859706361,0.9382239382239382,0.6864406779661016,354,0.2892561983471075,0.5384615384615384,0.1977401129943503,354,0.8428184281842819,0.8098958333333334,0.8785310734463276,354,0.8734353268428373,0.8602739726027397,0.8870056497175142,354,0.8532235939643347,0.8293333333333334,0.8785310734463276,354,0.803370786516854,0.7988826815642458,0.807909604519774,354,0.8851540616246499,0.8777777777777778,0.8926553672316384,354,0.565720294426919,0.45058626465661644,0.7598870056497176,354,0.7210682492581603,0.759375,0.6864406779661016,354,0.744456349510897,0.7640871564443319,0.7536723163841808,3540,0.7444563495108971,0.7640871564443319,0.7536723163841808,3540,0.7536723163841808
20,c4resnet18,0.881159420289855,0.9047619047619048,0.8587570621468926,354,0.8885672937771346,0.9109792284866469,0.867231638418079,354,0.41720430107526885,0.8738738738738738,0.2740112994350282,354,0.9042995839112343,0.888283378746594,0.9209039548022598,354,0.9036827195467422,0.90625,0.9011299435028248,354,0.8641655886157826,0.7971360381861575,0.943502824858757,354,0.8960863697705804,0.8578811369509044,0.9378531073446328,354,0.8983516483516485,0.8743315508021391,0.923728813559322,354,0.6445182724252492,0.5300546448087432,0.8220338983050848,354,0.7734138972809668,0.8311688311688312,0.7231638418079096,354,0.8071449095044463,0.8374720587785796,0.8172316384180791,3540,0.8071449095044464,0.8374720587785794,0.8172316384180791,3540,0.8172316384180791
21,c4resnet50,0.8781163434903047,0.8614130434782609,0.8954802259887006,354,0.8878923766816144,0.9428571428571428,0.8389830508474576,354,0.5608465608465608,0.7464788732394366,0.4491525423728814,354,0.9235048678720446,0.9095890410958904,0.9378531073446328,354,0.9228571428571428,0.9335260115606936,0.9124293785310734,354,0.8919288645690834,0.8647214854111406,0.9209039548022598,354,0.8879892037786776,0.8501291989664083,0.9293785310734464,354,0.9157303370786517,0.9106145251396648,0.9209039548022598,354,0.6666666666666666,0.577639751552795,0.788135593220339,354,0.7859237536656892,0.8170731707317073,0.7570621468926554,354,0.8321456117506436,0.8414042244033141,0.8350282485875706,3540,0.8321456117506435,0.841404224403314,0.8350282485875706,3540,0.8350282485875706
22,d1resnet18,0.8326300984528833,0.8291316526610645,0.8361581920903954,354,0.8379204892966361,0.9133333333333333,0.7740112994350282,354,0.4189723320158103,0.6973684210526315,0.2994350282485876,354,0.881868131868132,0.8582887700534759,0.9067796610169492,354,0.8927038626609441,0.9043478260869565,0.8813559322033898,354,0.8426527958387516,0.7807228915662651,0.9152542372881356,354,0.8415446071904128,0.7959697732997482,0.8926553672316384,354,0.8814016172506739,0.8427835051546392,0.923728813559322,354,0.5950617283950618,0.5285087719298246,0.6807909604519774,354,0.7267605633802817,0.7247191011235955,0.7288135593220338,354,0.7751516226349587,0.7875174046261535,0.7838983050847458,3540,0.7751516226349587,0.7875174046261535,0.7838983050847458,3540,0.7838983050847458
23,d4resnet18,0.8945147679324895,0.8907563025210085,0.8983050847457628,354,0.860248447204969,0.9551724137931035,0.7824858757062146,354,0.5542168674698795,0.7092511013215859,0.4548022598870056,354,0.905349794238683,0.88,0.9322033898305084,354,0.9042995839112343,0.888283378746594,0.9209039548022598,354,0.8912466843501327,0.84,0.9491525423728814,354,0.9090909090909092,0.8870967741935484,0.9322033898305084,354,0.9156293222683264,0.8970189701897019,0.9350282485875706,354,0.7037516170763259,0.649164677804296,0.768361581920904,354,0.8133704735376045,0.8021978021978022,0.8248587570621468,354,0.8351718467080553,0.8398941420767642,0.8398305084745763,3540,0.8351718467080554,0.839894142076764,0.8398305084745763,3540,0.8398305084745763
24,densenet121,0.8064046579330422,0.8318318318318318,0.7824858757062146,354,0.6970227670753063,0.9170506912442397,0.5621468926553672,354,0.2768031189083821,0.44654088050314467,0.20056497175141244,354,0.818297331639136,0.74364896073903,0.9096045197740112,354,0.8325508607198748,0.9333333333333333,0.751412429378531,354,0.821954484605087,0.7811704834605598,0.867231638418079,354,0.841958041958042,0.8337950138504155,0.8502824858757062,354,0.8830811554332875,0.8605898123324397,0.9067796610169492,354,0.5354166666666667,0.4240924092409241,0.7259887005649718,354,0.7329700272479565,0.7078947368421052,0.7598870056497176,354,0.7246459112186782,0.7479948153378023,0.7316384180790961,3540,0.7246459112186782,0.7479948153378024,0.731638418079096,3540,0.731638418079096
